SeqName	GO IDs
plot1_0000152690_4	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000395373_2	F:GO:0030246
plot30_0000323034_2	
plot30_0000089158_5	F:GO:0016853
plot1_0000071911_3	
plot30_0000074608_3	
plot6_0000033967_6	F:GO:0008484
plot30_0000018384_5	
plot6_0000272327_3	
plot1_0000153338_6	
plot1_0000112667_2	
plot1_0000300379_4	F:GO:0030246
plot1_0000636832_2	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000195109_2	
plot1_0000071269_2	F:GO:0016740
plot30_0000352850_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000356079_3	
plot30_0000338233_3	C:GO:0043190; P:GO:0055085
plot1_0000314149_2	F:GO:0016209; F:GO:0016491; P:GO:0055114; P:GO:0098869
plot6_0000093767_1	
plot36_0000273577_3	
plot36_0000231258_3	F:GO:0004061; P:GO:0019441
plot30_0000301152_2	
plot1_0000219535_3	F:GO:0016853
plot1_0000012116_8	P:GO:0006865
plot1_0000022197_8	F:GO:0004601; C:GO:0005623; P:GO:0045454; F:GO:0051920; P:GO:0055114; P:GO:0098869
plot1_0000699131_3	C:GO:0043190; P:GO:0055085
plot30_0000000554_37	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot1_0000055482_9	
plot36_0000001540_19	
plot1_0000061747_5	P:GO:0000413; F:GO:0003755; P:GO:0006457
plot1_0000034774_12	F:GO:0004328
plot6_0000278454_1	F:GO:0018525; P:GO:0055114
plot30_0000059154_2	F:GO:0016740; F:GO:0016787
plot1_0000198953_4	
plot36_0000348438_3	F:GO:0033961
plot1_0000162367_6	
plot1_0000309522_2	F:GO:0003824
plot36_0000352561_2	F:GO:0004180; F:GO:0004222; C:GO:0005615; P:GO:0006508; F:GO:0008270; C:GO:0016021
plot36_0000509403_2	
plot1_0000016352_10	F:GO:0016787
plot30_0000129626_3	P:GO:0008643
plot6_0000284153_3	F:GO:0004792
plot1_0000003832_9	
plot6_0000208981_2	
plot6_0000198736_2	F:GO:0008121; C:GO:0016021; P:GO:0022900
plot6_0000038286_5	F:GO:0016787
plot1_0000145011_2	F:GO:0016787
plot1_0000013812_5	F:GO:0004061; P:GO:0019441
plot36_0000491758_1	F:GO:0003824
plot30_0000046079_4	
plot1_0000036844_10	C:GO:0016021
plot1_0000008408_2	
plot30_0000079813_5	
plot1_0000126913_3	F:GO:0016787
plot30_0000207020_3	
plot36_0000008179_11	
plot6_0000289979_2	
plot1_0000211873_2	C:GO:0005886
plot1_0000062362_2	F:GO:0016491; P:GO:0055114
plot1_0000681591_3	P:GO:0005975; F:GO:0016810
plot1_0000189613_4	
plot36_0000017280_3	F:GO:0003824
plot30_0000540577_2	F:GO:0016787
plot30_0000265871_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000418150_3	F:GO:0051213; P:GO:0055114
plot30_0000088195_4	F:GO:0018580; P:GO:0055114
plot30_0000020187_9	
plot1_0000116506_5	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000317726_3	F:GO:0030246
plot30_0000653476_2	
plot1_0000613039_3	
plot1_0000308050_3	F:GO:0003824
plot1_0000498592_3	F:GO:0008484
plot36_0000090554_7	F:GO:0016787
plot30_0000064095_8	
plot36_0000139176_4	C:GO:0016021
plot30_0000106153_4	
plot36_0000124483_3	C:GO:0043190; P:GO:0055085
plot1_0000028550_6	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000163725_3	C:GO:0016020
plot30_0000000049_21	F:GO:0009055; F:GO:0020037; P:GO:0022900
plot36_0000259993_3	
plot30_0000533638_1	F:GO:0016810; F:GO:0019213
plot36_0000143019_1	F:GO:0016491; P:GO:0055114
plot6_0000010981_3	
plot6_0000061983_5	
plot1_0000026607_3	F:GO:0016627; F:GO:0050660; P:GO:0055114
plot1_0000461133_1	
plot1_0000086035_1	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot6_0000263788_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000133944_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000090047_2	
plot30_0000006324_2	
plot30_0000174917_5	
plot1_0000035682_6	F:GO:0016787
plot30_0000215973_4	F:GO:0003961; F:GO:0018826; F:GO:0030170; P:GO:0071266
plot30_0000049957_5	
plot30_0000120991_2	F:GO:0051920; P:GO:0055114; P:GO:0098869
plot30_0000105169_7	C:GO:0016020; C:GO:0016021
plot1_0000099719_3	F:GO:0018786
plot1_0000134516_4	F:GO:0016740
plot6_0000006891_1	
plot6_0000110006_1	F:GO:0016614; F:GO:0050660; P:GO:0055114
plot36_0000291748_1	
plot30_0000103559_5	C:GO:0016020
plot6_0000096659_4	F:GO:0016787
plot6_0000006380_12	F:GO:0008484
plot30_0000027964_8	F:GO:0018786
plot1_0000144182_2	F:GO:0016787
plot1_0000121081_2	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000138582_4	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000094425_2	P:GO:0008643
plot30_0000041311_5	
plot30_0000667720_3	C:GO:0016020
plot36_0000106262_1	P:GO:0006865
plot6_0000111073_4	F:GO:0003824
plot30_0000426250_1	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot30_0000025439_2	F:GO:0003824
plot36_0000105930_3	F:GO:0005509; C:GO:0016020; F:GO:0052935; F:GO:0052936; P:GO:0055114
plot1_0000061563_2	F:GO:0004065
plot1_0000567141_1	P:GO:0008643
plot30_0000041269_6	
plot30_0000064269_2	C:GO:0016020; C:GO:0016021
plot30_0000039305_10	F:GO:0004061; P:GO:0019441
plot36_0000107596_1	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000113119_3	C:GO:0016021
plot1_0000103338_4	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot30_0000379579_2	F:GO:0016787
plot30_0000085019_2	P:GO:0008643
plot30_0000476844_2	
plot1_0000629412_2	
plot30_0000350975_1	C:GO:0016020; C:GO:0016021
plot1_0000032611_3	P:GO:0000413; F:GO:0003755
plot36_0000197722_4	F:GO:0016811
plot36_0000005140_9	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052935; P:GO:0055114
plot6_0000081683_1	F:GO:0030246
plot1_0000039683_1	
plot30_0000008850_11	F:GO:0016853
plot1_0000433744_2	
plot30_0000003700_23	
plot1_0000007774_13	P:GO:0006865; C:GO:0016021
plot1_0000031822_1	
plot1_0000526629_1	C:GO:0005886
plot1_0000190443_5	
plot30_0000180244_4	C:GO:0016020; C:GO:0016021
plot36_0000043142_1	F:GO:0003824
plot30_0000664343_1	C:GO:0043190; P:GO:0055085
plot1_0000053179_9	F:GO:0008876; C:GO:0016020; C:GO:0016021; F:GO:0016491; P:GO:0055114
plot1_0000654165_2	
plot30_0000293607_4	F:GO:0016787
plot30_0000292078_3	
plot1_0000183875_5	
plot1_0000105642_6	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000189996_5	
plot6_0000138911_2	C:GO:0016021
plot6_0000169836_2	F:GO:0016491; P:GO:0055114
plot36_0000120467_3	
plot6_0000256833_1	F:GO:0047121; P:GO:0055114
plot6_0000053750_2	F:GO:0003677
plot36_0000022257_3	F:GO:0046872
plot30_0000011108_13	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000103704_4	P:GO:0007049; C:GO:0009279; C:GO:0016021; P:GO:0051301
plot1_0000626337_2	
plot1_0000051060_5	F:GO:0016829
plot30_0000036110_7	C:GO:0005886
plot1_0000240158_2	C:GO:0043190; P:GO:0055085
plot30_0000060865_4	C:GO:0016020; C:GO:0016021
plot6_0000020968_1	
plot36_0000285344_1	F:GO:0030246
plot30_0000109190_2	
plot1_0000023033_3	F:GO:0016491
plot1_0000120547_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000008006_3	F:GO:0004497; P:GO:0055114
plot1_0000326895_2	
plot1_0000014508_8	F:GO:0005524
plot36_0000315260_3	
plot30_0000382500_2	
plot6_0000209643_2	C:GO:0016020; C:GO:0016021
plot30_0000539262_3	F:GO:0005488
plot1_0000681673_1	C:GO:0016020
plot6_0000031167_5	
plot6_0000058994_4	F:GO:0016810
plot1_0000076688_1	C:GO:0043190; P:GO:0055085
plot6_0000102627_3	F:GO:0004061; P:GO:0019441
plot30_0000025417_4	P:GO:0006865
plot1_0000085321_6	
plot1_0000050423_1	F:GO:0008484
plot1_0000687693_1	
plot30_0000104932_2	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot1_0000026365_3	C:GO:0016021
plot1_0000386141_3	
plot30_0000075591_4	C:GO:0016020; C:GO:0016021
plot1_0000124998_4	
plot1_0000204026_5	C:GO:0016020
plot30_0000005000_2	F:GO:0004792
plot36_0000049481_1	F:GO:0004065
plot30_0000033739_8	F:GO:0004497; P:GO:0055114
plot30_0000444223_2	
plot36_0000013586_5	
plot6_0000033360_1	F:GO:0016787
plot1_0000618920_2	C:GO:0043190; P:GO:0055085
plot30_0000060267_6	F:GO:0008484
plot30_0000436277_3	
plot30_0000052790_2	F:GO:0016491; P:GO:0055114
plot30_0000239443_5	
plot1_0000125465_5	F:GO:0051213; P:GO:0055114
plot1_0000108433_7	F:GO:0003824; F:GO:0046872
plot1_0000111104_7	P:GO:0006865
plot36_0000003261_17	F:GO:0016787
plot30_0000011808_18	
plot1_0000178564_5	
plot36_0000139467_4	
plot36_0000388708_3	F:GO:0008806
plot36_0000294221_2	F:GO:0004341; F:GO:0016787
plot30_0000414290_3	F:GO:0004061; P:GO:0019441
plot30_0000014642_6	
plot30_0000423054_3	
plot30_0000294452_2	F:GO:0033717; F:GO:0047904; F:GO:0050660; P:GO:0055114
plot1_0000008351_14	
plot30_0000001904_37	F:GO:0016787
plot30_0000541532_1	F:GO:0030246
plot30_0000261255_2	
plot1_0000019937_9	C:GO:0030288; P:GO:0055085
plot30_0000046821_2	
plot1_0000204696_1	
plot1_0000222867_3	F:GO:0016787
plot30_0000191240_4	F:GO:0003824
plot36_0000103509_5	
plot30_0000376102_2	
plot1_0000215452_3	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot6_0000004728_12	
plot30_0000033929_5	
plot30_0000046208_6	
plot1_0000290165_5	
plot6_0000017531_4	
plot1_0000087492_3	
plot1_0000423566_3	
plot36_0000006477_7	
plot1_0000500068_2	
plot1_0000581975_3	
plot30_0000157100_3	F:GO:0016691; F:GO:0016787; P:GO:0055114; P:GO:0098869
plot1_0000001065_29	
plot30_0000156407_4	P:GO:0009228
plot1_0000012922_1	F:GO:0008484
plot30_0000227462_2	F:GO:0008121; C:GO:0016021; P:GO:0022900
plot1_0000356940_2	F:GO:0004061; P:GO:0019441
plot30_0000196120_6	F:GO:0008270; F:GO:0008800; F:GO:0016787; P:GO:0017001
plot1_0000547994_4	
plot30_0000192890_5	
plot1_0000676198_2	
plot1_0000383664_4	F:GO:0016787
plot1_0000630896_1	C:GO:0043190; P:GO:0055085
plot30_0000303632_2	
plot30_0000020046_2	F:GO:0016787
plot6_0000033487_4	F:GO:0030246
plot6_0000004472_1	F:GO:0016787
plot1_0000339577_1	P:GO:0006865
plot1_0000630081_3	
plot30_0000029756_1	F:GO:0016787
plot1_0000027419_3	F:GO:0051213; P:GO:0055114
plot1_0000345625_1	
plot1_0000056341_4	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0030246; F:GO:0046872
plot1_0000433466_2	
plot1_0000502075_2	P:GO:0006865
plot36_0000092096_4	F:GO:0016787
plot30_0000002053_8	F:GO:0016787
plot30_0000209603_4	F:GO:0008806
plot30_0000272470_3	
plot1_0000377630_2	
plot30_0000134779_5	C:GO:0016020; C:GO:0016021
plot1_0000059320_4	F:GO:0016491; P:GO:0055114
plot1_0000040572_7	F:GO:0016787
plot1_0000021448_2	P:GO:0006817
plot1_0000208588_1	F:GO:0016740
plot1_0000144231_2	P:GO:0008643
plot30_0000116845_4	F:GO:0016853
plot1_0000009810_5	P:GO:0006865
plot30_0000000199_12	
plot1_0000000073_8	
plot1_0000038044_1	F:GO:0033961
plot1_0000093031_4	
plot30_0000685626_1	
plot30_0000238653_1	F:GO:0051213; P:GO:0055114
plot6_0000282871_1	F:GO:0016811
plot36_0000062538_3	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot30_0000595163_2	P:GO:0008643
plot1_0000049132_7	
plot30_0000009277_17	P:GO:0000413; F:GO:0003755
plot1_0000466480_3	F:GO:0004061; C:GO:0016021; P:GO:0019441
plot30_0000013590_1	F:GO:0016787
plot1_0000606338_2	C:GO:0016021
plot36_0000184369_2	
plot30_0000560323_3	P:GO:0006807; F:GO:0016787
plot1_0000528743_3	P:GO:0005975; F:GO:0016798
plot1_0000362722_2	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0047121; F:GO:0051537
plot30_0000360027_3	
plot1_0000002681_24	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0047121; F:GO:0051537
plot30_0000552933_2	
plot36_0000253782_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000603554_1	C:GO:0016020; C:GO:0016021
plot6_0000018487_2	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot1_0000272455_2	
plot30_0000190397_3	
plot36_0000241803_1	F:GO:0008168; P:GO:0032259
plot6_0000276356_4	
plot30_0000636568_2	
plot30_0000008752_15	P:GO:0006865
plot1_0000105736_1	F:GO:0018786
plot1_0000127911_8	F:GO:0008270; F:GO:0016491; P:GO:0055114
plot1_0000254455_2	
plot1_0000052866_4	
plot1_0000160769_4	F:GO:0004792
plot1_0000039461_2	
plot1_0000218553_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000024769_9	
plot6_0000135863_1	C:GO:0005575; P:GO:0008150; F:GO:0016787
plot30_0000061894_8	
plot36_0000473761_1	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot30_0000162819_2	F:GO:0016787
plot36_0000114688_1	F:GO:0016787
plot1_0000150865_4	
plot36_0000363132_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; P:GO:0055114
plot6_0000132796_2	F:GO:0016787
plot30_0000606847_1	
plot36_0000013095_11	
plot1_0000016922_16	P:GO:0006865
plot30_0000082850_6	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000606667_1	F:GO:0003677
plot30_0000013195_3	P:GO:0006865
plot30_0000089804_4	F:GO:0004792
plot30_0000005822_21	F:GO:0016787
plot30_0000019574_6	F:GO:0051213; P:GO:0055114
plot30_0000081605_2	
plot30_0000436761_2	F:GO:0003824; P:GO:0007154; C:GO:0016020; C:GO:0016021
plot30_0000005043_15	C:GO:0016021; F:GO:0047121; P:GO:0055114
plot1_0000037634_4	
plot36_0000015545_1	
plot1_0000426857_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot36_0000025840_9	F:GO:0052935; F:GO:0052936; P:GO:0055114
plot1_0000378225_2	
plot30_0000203782_2	C:GO:0016021
plot6_0000228165_2	F:GO:0016829
plot6_0000099257_2	
plot1_0000206929_2	F:GO:0051213; P:GO:0055114
plot30_0000030422_1	C:GO:0016021; F:GO:0047121; P:GO:0055114
plot30_0000094775_6	F:GO:0009055; P:GO:0022900; F:GO:0043885; F:GO:0046872; F:GO:0051536
plot30_0000297320_1	C:GO:0016020
plot1_0000651040_1	
plot1_0000033867_11	
plot30_0000113416_4	
plot30_0000597199_2	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot6_0000101255_3	F:GO:0008484
plot30_0000009368_6	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot30_0000060692_3	F:GO:0016787; F:GO:0016831
plot1_0000215663_1	
plot36_0000134158_3	
plot1_0000003924_16	C:GO:0016021
plot1_0000443243_2	P:GO:0006801; C:GO:0016020; F:GO:0046872
plot30_0000096505_4	F:GO:0016787
plot1_0000254234_2	F:GO:0016787
plot1_0000104711_3	P:GO:0008643
plot1_0000000783_24	
plot6_0000021942_2	F:GO:0004792
plot1_0000381493_1	
plot1_0000002724_4	
plot30_0000111503_3	C:GO:0016020; C:GO:0016021
plot30_0000019473_11	F:GO:0016787
plot30_0000020336_11	
plot1_0000028565_5	
plot6_0000181821_3	
plot30_0000202533_3	F:GO:0008484
plot1_0000640856_3	F:GO:0051213; P:GO:0055114
plot30_0000318476_1	
plot30_0000118026_2	P:GO:0015846; C:GO:0016020; F:GO:0019808; C:GO:0042597
plot1_0000375808_3	
plot1_0000229637_2	
plot1_0000361091_2	F:GO:0004341; F:GO:0016787
plot6_0000028751_2	
plot1_0000715578_1	F:GO:0016787
plot36_0000074474_5	
plot30_0000611509_2	
plot1_0000025988_7	C:GO:0016020
plot30_0000102015_4	F:GO:0004601; F:GO:0016787; P:GO:0098869
plot30_0000510114_2	P:GO:0008643
plot36_0000066277_7	F:GO:0016491; F:GO:0050235; P:GO:0055114
plot30_0000306071_3	P:GO:0008643
plot36_0000411393_1	P:GO:0006865
plot1_0000313438_3	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000371108_2	
plot1_0000163707_2	P:GO:0006865
plot6_0000000228_29	
plot30_0000324129_2	
plot1_0000730476_2	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot30_0000632142_4	
plot36_0000006558_8	
plot1_0000514233_3	
plot30_0000083795_3	
plot1_0000074308_4	F:GO:0016787
plot1_0000026511_5	F:GO:0016301; P:GO:0016310
plot1_0000232286_4	
plot1_0000529832_1	F:GO:0016787
plot36_0000257311_3	F:GO:0004341
plot1_0000195344_3	C:GO:0016021
plot6_0000001881_19	
plot30_0000054592_10	
plot30_0000055186_1	F:GO:0004497; P:GO:0055114
plot1_0000022963_10	
plot30_0000294168_1	F:GO:0030246
plot36_0000184555_1	C:GO:0030288; P:GO:0071705
plot1_0000143754_6	
plot30_0000105909_7	F:GO:0016787
plot1_0000184875_3	
plot1_0000703947_2	F:GO:0018786
plot30_0000353760_2	F:GO:0030246
plot1_0000065906_6	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot1_0000137278_2	
plot30_0000367457_4	F:GO:0008168; P:GO:0032259
plot1_0000055704_7	C:GO:0030288; P:GO:0055085
plot36_0000112092_4	F:GO:0004061; P:GO:0019441
plot1_0000001804_28	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot30_0000285592_2	F:GO:0005534; P:GO:0015757
plot1_0000019854_13	
plot6_0000024147_1	
plot36_0000002737_21	
plot36_0000365278_1	C:GO:0016020; C:GO:0016021; F:GO:0016787
plot36_0000149012_3	F:GO:0016787
plot6_0000162790_2	P:GO:0055085
plot1_0000057972_5	
plot6_0000241446_1	
plot30_0000468367_1	F:GO:0016787
plot36_0000038252_6	F:GO:0003824
plot6_0000045320_6	F:GO:0016829
plot1_0000451957_2	
plot36_0000308333_3	
plot6_0000202193_1	F:GO:0005509; C:GO:0016020; F:GO:0018468; F:GO:0052930; F:GO:0052931; F:GO:0052932; F:GO:0052935; F:GO:0052936; P:GO:0055114
plot30_0000125734_2	F:GO:0004061; P:GO:0019441
plot36_0000018525_7	C:GO:0016020
plot1_0000007458_6	P:GO:0008643
plot36_0000093380_3	
plot6_0000224012_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot36_0000001248_11	C:GO:0030288; P:GO:0055085
plot1_0000047574_3	C:GO:0016020; C:GO:0016021
plot1_0000236105_4	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000360863_3	
plot6_0000126712_2	
plot36_0000267060_3	C:GO:0016021
plot1_0000389537_1	F:GO:0008876; F:GO:0016491; P:GO:0055114
plot1_0000131837_3	F:GO:0004347; C:GO:0005737; P:GO:0006094; P:GO:0006096
plot30_0000141266_3	P:GO:0015846; F:GO:0019808; C:GO:0042597
plot36_0000087822_8	
plot1_0000326492_1	F:GO:0003824; F:GO:0046872
plot30_0000004492_4	F:GO:0004601; C:GO:0005623; P:GO:0045454; F:GO:0051920; P:GO:0055114; P:GO:0098869
plot36_0000003921_4	
plot1_0000588546_1	P:GO:0008643
plot1_0000226032_4	
plot1_0000021305_6	
plot1_0000538471_1	F:GO:0008484
plot1_0000393652_2	P:GO:0006865
plot1_0000002436_35	F:GO:0008484
plot36_0000004392_5	
plot6_0000212853_2	
plot30_0000156906_1	F:GO:0016787
plot1_0000419351_2	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000042390_5	F:GO:0009055; C:GO:0016020; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000045984_6	
plot36_0000381082_2	
plot1_0000255054_2	F:GO:0003824
plot1_0000013202_8	P:GO:0006355
plot30_0000433100_1	
plot1_0000002587_21	
plot1_0000011854_4	
plot6_0000112837_3	C:GO:0016020; C:GO:0016021
plot6_0000170311_1	
plot30_0000000351_67	
plot1_0000549447_1	P:GO:0006817
plot1_0000139722_3	P:GO:0008643; C:GO:0043190
plot6_0000001396_11	F:GO:0030246
plot30_0000385482_2	
plot36_0000376227_1	P:GO:0006865
plot36_0000113454_5	
plot6_0000122545_1	
plot36_0000129973_2	F:GO:0004061; P:GO:0019441
plot1_0000115374_3	F:GO:0003824
plot30_0000002848_8	F:GO:0016491; P:GO:0055114
plot30_0000391297_2	F:GO:0051213; P:GO:0055114
plot30_0000174917_4	F:GO:0051213; P:GO:0055114
plot30_0000035791_10	
plot36_0000379798_1	C:GO:0005886
plot36_0000420061_2	
plot30_0000455306_2	F:GO:0016301; P:GO:0016310
plot1_0000117007_1	F:GO:0046872
plot30_0000518747_2	
plot1_0000442794_1	C:GO:0043190
plot30_0000007597_12	
plot36_0000332131_2	P:GO:0015753; F:GO:0048029
plot1_0000441052_1	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot1_0000015458_5	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000070850_3	
plot30_0000527471_1	F:GO:0016491; P:GO:0055114
plot1_0000067398_6	
plot1_0000495105_4	F:GO:0016787
plot1_0000009386_6	P:GO:0006865
plot30_0000069843_2	F:GO:0004601; C:GO:0005623; P:GO:0045454; F:GO:0051920; P:GO:0055114; P:GO:0098869
plot1_0000659978_2	F:GO:0030246
plot30_0000027788_5	P:GO:0008643
plot1_0000308510_1	F:GO:0016787
plot30_0000314424_2	
plot30_0000554640_1	F:GO:0016491; P:GO:0055114
plot30_0000144621_2	C:GO:0016021
plot30_0000047219_3	F:GO:0016787
plot1_0000008182_18	
plot30_0000640629_2	F:GO:0016787
plot30_0000395914_4	
plot30_0000114558_6	
plot30_0000166519_2	
plot1_0000132292_3	
plot30_0000208366_3	
plot36_0000054964_4	
plot6_0000020084_1	F:GO:0005509; C:GO:0016020; F:GO:0016898; P:GO:0055114
plot1_0000002397_2	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot1_0000011280_5	
plot36_0000356753_3	C:GO:0016020; F:GO:0016787
plot6_0000121073_4	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0046930; P:GO:0055085
plot1_0000658212_2	
plot6_0000038954_1	
plot30_0000022284_5	C:GO:0016021
plot36_0000233545_3	F:GO:0016787
plot36_0000304641_2	F:GO:0004089; F:GO:0008270
plot6_0000044890_2	
plot30_0000033699_6	
plot36_0000083106_3	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000123269_3	F:GO:0030246
plot1_0000001051_27	F:GO:0004497; P:GO:0055114
plot1_0000211759_2	
plot1_0000014706_6	F:GO:0003779; F:GO:0005509; C:GO:0016020; F:GO:0016614; P:GO:0055114
plot1_0000396281_2	
plot6_0000028819_6	
plot36_0000355133_2	P:GO:0006865
plot1_0000715238_1	F:GO:0047121; P:GO:0055114
plot36_0000161591_2	P:GO:0008643
plot1_0000615815_1	C:GO:0043190; P:GO:0055085
plot1_0000354908_1	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052934; P:GO:0055114
plot30_0000671329_1	C:GO:0043190; P:GO:0055085
plot30_0000125531_5	F:GO:0016810
plot1_0000156256_2	F:GO:0016810
plot1_0000577330_2	
plot30_0000011908_13	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot1_0000013449_16	
plot1_0000216357_1	F:GO:0004341
plot30_0000158840_4	F:GO:0005509; C:GO:0016020; F:GO:0016898; P:GO:0055114
plot36_0000282785_1	P:GO:0006865
plot6_0000000901_12	
plot1_0000148051_3	C:GO:0016020; C:GO:0016021
plot36_0000185401_3	F:GO:0030246
plot1_0000083185_1	
plot30_0000060957_8	
plot30_0000011286_8	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000007316_6	
plot30_0000150610_2	C:GO:0016020; C:GO:0016021
plot1_0000074930_3	F:GO:0016810; F:GO:0019213; F:GO:0046872
plot1_0000257515_5	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot6_0000065246_3	
plot6_0000002885_13	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
plot1_0000165704_1	
plot1_0000003850_12	
plot1_0000126986_3	F:GO:0051920; P:GO:0055114; P:GO:0098869
plot30_0000173779_2	F:GO:0016787
plot36_0000163161_1	P:GO:0008643
plot30_0000357739_2	
plot1_0000000110_89	C:GO:0016021
plot1_0000400783_1	
plot1_0000131145_4	
plot30_0000016969_13	F:GO:0009055; F:GO:0018492; P:GO:0022900; F:GO:0046872; F:GO:0051536
plot6_0000024128_8	
plot6_0000016707_6	F:GO:0051213; P:GO:0055114
plot1_0000262572_2	F:GO:0009055; P:GO:0022900; F:GO:0046872; F:GO:0051537
plot30_0000103216_3	F:GO:0018786
plot6_0000063968_3	F:GO:0016787
plot1_0000186519_4	
plot1_0000236708_5	F:GO:0016853
plot1_0000141371_1	
plot1_0000054684_5	
plot36_0000064238_4	F:GO:0016787
plot36_0000012371_11	F:GO:0016787
plot6_0000002555_17	
plot1_0000138715_4	
plot36_0000289813_2	
plot36_0000002935_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot6_0000207006_1	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot30_0000095053_1	C:GO:0043190; P:GO:0055085
plot1_0000018401_5	F:GO:0030246
plot30_0000552656_2	P:GO:0006508; P:GO:0006541; F:GO:0008233; F:GO:0016740
plot1_0000110314_3	F:GO:0016209; F:GO:0016491; P:GO:0055114; P:GO:0098869
plot30_0000160683_4	F:GO:0008484
plot30_0000035361_7	F:GO:0016209; F:GO:0016491; P:GO:0055114; P:GO:0098869
plot6_0000209234_2	F:GO:0016810
plot1_0000067137_2	
plot30_0000005472_7	C:GO:0043190; P:GO:0055085
plot1_0000184583_1	F:GO:0008484
plot6_0000256819_2	F:GO:0005509; C:GO:0016020; F:GO:0052933; F:GO:0052934; P:GO:0055114
